Filename,GameNum,WhitePlayer,BlackPlayer,Game,White,Black,Date,Event,,
D:\5d chess\games\t0\dreamer\just not play g5.txt,42,dreamer,mauer01,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:05}(0T4)Bc1g5 / {20:05}(0T4)Bc8f5 
5.{20:05}(0T5)e2e3 / {20:05}(0T5)e7e6 
6.{20:05}(0T6)Bf1d3 / {20:05}(0T6)Bf5d3 
7.{20:05}(0T7)Qd1d3 / {20:04}(0T7)Qd8c7 
8.{20:05}(0T8)Nb1d2 / {19:55}(0T8)Nb8d7 
9.{19:45}(0T9)a2a3 / {19:34}(0T9)c6c5 
10.{18:06}(0T10)d4c5 / {19:33}(0T10)Bf8c5 
11.{17:31}(0T11)Nd2b3 / {19:22}(0T11)Ra8c8 
12.{17:20}(0T12)Nb3d4 / {19:04}(0T12)Bc5d4 
13.{17:20}(0T13)Nf3d4 / {18:50}(0T13)Qc7c4 
14.{16:04}(0T14)Qd3c4 / {18:50}(0T14)Rc8c4 
15.{16:04}(0T15)Nd4b5 / {18:31}(0T15)Nf6e4 
16.{15:22}(0T16)Bg5h4 / {17:48}(0T16)g7g5 
17.{15:22}(0T17)Bh4g3 / {16:46}(0T17)Ne4g3 
18.{15:22}(0T18)h2g3 / {16:22}(0T18)Ke8g8 
19.{11:45}(0T19)Ra1d1 / {14:28}(0T19)Nd7f6 
20.{11:31}(0T20)Nb5d6 / {14:02}(0T20)Rc4e4 
21.{9:01}(0T21)Nd6>>(0T20)f6 / {12:12}(0T21)Nf6>>(0T19)g6 
22.{8:26}(-1T20)Nb5d6 / {12:03}(-1T20)Ng6>(1T20)f6 
23.{8:31}(-1T21)Nd6>>(0T21)f6 (1T21)Nb5d6 / {10:33}(1T21)Nf6g4 (2T21)Kg8>>(1T21)h8 (-1T21)Nd7e5 
24.{5:06}(-2T22)Nd6>(-1T22)f6 (1T22)Nd6>(0T22)f6 (2T22)Nf6h7 / {9:50}(1T22)Ng4>(2T22)g2 (0T22)Kg8>>(-1T21)h8 (-1T22)Kg8>>(-1T21)h8 
25.{3:44}(0T23)Nf6>>(-2T22)f6 (-4T22)Rh1h5 (-3T22)Rh1h5 / {9:51}(3T22)Kg8g7 (-2T22)Nf6g4 (-4T22)f7f6 (-3T22)f7f6 
26.{3:32}(-4T23)Rh5>>(-4T22)h5 ",1,0,2023.01.26,,
D:\5d chess\games\t0\dreamer\knight runner.txt,43,Opponent,test,"1.{0:14}(0T1)Ng1f3 / {3:40}(0T1)Ng8f6 
2.{0:14}(0T2)d2d4 / {3:40}(0T2)d7d5 
3.{0:14}(0T3)c2c3 / {3:40}(0T3)c7c6 
4.{0:14}(0T4)Qd1c2 / {3:40}(0T4)Bc8g4 
5.{0:14}(0T5)e2e3 / {3:40}(0T5)e7e6 
6.{0:14}(0T6)Bf1d3 / {3:40}(0T6)Bf8d6 
7.{0:14}(0T7)Nb1d2 / {3:40}(0T7)Qd8c7 
8.{0:14}(0T8)Nd2f1 / {3:40}(0T8)Nb8d7 
9.{0:14}(0T9)Bc1d2 / {3:40}(0T9)Ra8c8 
10.{0:14}(0T10)b2b4 / {3:40}(0T10)Nd7f8 
11.{0:14}(0T11)Ra1b1 / {3:40}(0T11)h7h5 
12.{0:14}(0T12)b4b5 / {3:40}(0T12)h5h4 
13.{0:14}(0T13)h2h3 / {3:40}(0T13)Bg4f3 
14.{0:14}(0T14)g2f3 / {3:40}(0T14)Nf6h5 
15.{0:14}(0T15)b5c6 / {3:40}(0T15)b7c6 
16.{0:14}(0T16)Qc2a4 / {3:40}(0T16)Nh5g3 
17.{0:14}(0T17)Bd3a6 / {3:40}(0T17)Ng3h1 
18.{0:14}(0T18)Rb1b7 / {3:40}(0T18)Bd6a3 
19.{0:14}(0T19)Ke1d1 / {3:40}(0T19)Nh1f2 
20.{0:14}(0T20)Kd1c2 / {3:40}(0T20)Ba3b2 
21.{0:14}(0T21)Kc2b2 / {3:40}(0T21)Rc8b8 
22.{0:14}(0T22)Qa4b3 / {3:40}(0T22)Rb8b7 
23.{0:14}(0T23)Qb3b7 / {3:40}(0T23)Nf2d1 
24.{0:14}(0T24)Kb2a1 / {3:40}(0T24)Qc7>>(0T19)h2 
25.{0:14}(-1T20)Qa4a3 / {3:40}(-1T20)Qh2f2 
26.{0:14}(-1T21)Ba6e2 / {3:40}(-1T21)Qc7b7 
27.{0:14}(-1T22)Kd1c2 / {3:40}(-1T22)Qf2e2 
28.{0:14}(-1T23)Qa3b3 / {3:40}(-1T23)Qe2d3 
29.{0:14}(-1T24)Kc2d3 / {3:40}(-1T24)Nh1f2 
30.{0:14}(-1T25)Kd3c2 (0T25)Qb7c8 / {3:40}(-1T25)Qb7>(0T25)c8 
31.{0:14}(0T26)Ba6c8 (-1T26)Qb3b8 ",1,0,2022.10.19,,
D:\5d chess\games\t0\dreamer\not playing h3 to stop Bg4.txt,44,test,Opponent,"1.{20:05}(0T1)e2e3 / {20:04}(0T1)Ng8f6 
2.{20:05}(0T2)Ng1f3 / {20:05}(0T2)c7c6 
3.{19:47}(0T3)c2c4 / {20:05}(0T3)Nb8a6 
4.{19:43}(0T4)Nb1c3 / {20:05}(0T4)d7d6 
5.{18:37}(0T5)Bf1d3 / {20:02}(0T5)Bc8g4 
6.{18:37}(0T6)Nc3e4 / {17:54}(0T6)Qd8d7 
7.{18:21}(0T7)h2h3 / {17:50}(0T7)Bg4h5 
8.{17:54}(0T8)Ne4g5 / {15:00}(0T8)h7h6 
9.{17:54}(0T9)Ng5e4 / {10:48}(0T9)Na6b4 
10.{17:36}(0T10)Qd1b3 / {10:41}(0T10)Nb4d3 
11.{17:36}(0T11)Qb3d3 / {9:52}(0T11)Bh5g6 
12.{17:09}(0T12)Ne4f6 / {9:52}(0T12)g7f6 
13.{15:50}(0T13)Qd3c3 / {9:30}(0T13)Rh8g8 
14.{15:00}(0T14)b2b3 / {8:35}(0T14)Bg6e4 
15.{14:06}(0T15)Bc1b2 / {8:17}(0T15)Qd7f5 
16.{12:41}(0T16)Ra1c1 / {7:52}(0T16)Rg8g2 
17.{12:19}(0T17)Rh1f1 / {7:38}(0T17)Be4f3 
18.{11:34}(0T18)Qc3b4 / {5:06}(0T18)Bf3e2 
19.{11:34}(0T19)Ke1e2 / {5:06}(0T19)Rg2f2 
20.{11:34}(0T20)Rf1f2 / {5:06}(0T20)Qf5h5 
21.{11:34}(0T21)Rf2f3 / {5:05}(0T21)Ke8c8 ",0,1,2023.02.03,,
D:\5d chess\games\t0\dreamer\rook jurassic slight problem with f7 though.txt,45,Opponent,test,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:05}(0T4)Bc1g5 / {20:03}(0T4)Bc8f5 
5.{20:05}(0T5)e2e3 / {20:00}(0T5)Nb8d7 
6.{20:05}(0T6)Bf1d3 / {20:00}(0T6)Bf5d3 
7.{20:05}(0T7)Qd1d3 / {20:00}(0T7)Qd8b6 
8.{20:05}(0T8)b2b3 / {19:51}(0T8)c6c5 
9.{18:11}(0T9)Nb1d2 / {18:33}(0T9)Ra8c8 
10.{14:37}(0T10)Nf3e5 / {18:19}(0T10)c5d4 
11.{14:35}(0T11)Ne5d7 / {18:17}(0T11)Nf6d7 
12.{13:52}(0T12)Qd3f5 / {18:05}(0T12)Qb6e6 
13.{12:34}(0T13)Qf5e6 / {18:05}(0T13)f7e6 
14.{12:33}(0T14)c3d4 / {17:45}(0T14)h7h6 
15.{12:31}(0T15)Bg5f4 / {17:25}(0T15)g7g5 
16.{12:31}(0T16)Bf4g3 / {16:31}(0T16)Nd7f6 
17.{12:19}(0T17)Ke1g1 / {16:02}(0T17)Bf8g7 
18.{11:21}(0T18)Nd2f3 / {15:51}(0T18)Nf6e4 
19.{11:21}(0T19)Bg3e5 / {15:37}(0T19)Bg7f6 
20.{10:48}(0T20)Ra1c1 / {15:36}(0T20)Ke8g8 
21.{3:47}(0T21)h2h3 / {13:16}(0T21)Ne4c3 
22.{3:29}(0T22)Rc1c2 / {12:12}(0T22)Rc8c6 
23.{2:12}(0T23)h3h4 / {7:38}(0T23)Nc3e4 
24.{2:04}(0T24)Rc2c6 / {7:38}(0T24)b7c6 
25.{2:04}(0T25)h4g5 / {7:08}(0T25)Ne4g5 
26.{1:23}(0T26)Nf3h4 / {6:49}(0T26)Ng5h3 
27.{1:23}(0T27)g2h3 / {6:49}(0T27)Bf6h4 
28.{1:14}(0T28)Be5g3 / {6:49}(0T28)Bh4g3 
29.{1:14}(0T29)f2g3 / {5:47}(0T29)Rf8f5 
30.{1:19}(0T30)Kg1g2 / {5:41}(0T30)Rf5>>(0T12)f5 
31.{1:10}(-1T13)Bg5h4 / {5:40}(-1T13)Qb6g6 
32.{1:10}(-1T14)Bh4g3 / {5:37}(-1T14)d4e3 
33.{0:52}(-1T15)f2e3 / {5:20}(-1T15)Rf5f2 
34.{0:46}(-1T16)Ke1f2 / {5:16}(-1T16)Qg6f5 
35.{0:46}(-1T17)Bg3f4 / {5:14}(-1T17)Nd7e5 
36.{0:34}(-1T18)Rh1f1 / {3:57}(-1T18)Ne5d3 
37.{0:34}(-1T19)Kf2g1 / {3:57}(-1T19)Nd3f4 
38.{0:23}(-1T20)Rf1f4 / {3:57}(-1T20)Qf5d3 
39.{0:23}(-1T21)Nd2f1 / {3:42}(-1T21)Rc8c3 
40.{0:19}(-1T22)Ra1e1 / {3:31}(-1T22)e7e6 
41.{0:19}(-1T23)Kg1h1 / {3:31}(-1T23)Bf8d6 
42.{0:19}(-1T24)Rf4f3 / {3:22}(-1T24)Rc3c2 
43.{0:19}(-1T25)e3e4 / {2:50}(-1T25)Qd3d4 
44.{0:19}(-1T26)e4d5 / {2:36}(-1T26)Rc2g2 
45.{0:12}(-1T27)Kh1g2 / {1:32}(-1T27)Qd4d5 
46.{0:12}(-1T28)Re1e2 / {1:32}(-1T28)Bd6h2 
47.{0:12}(-1T29)Kg2h2 / {1:29}(-1T29)Qd5g5 ",0,1,2023.02.03,,
D:\5d chess\games\t0\dreamer\rook jurassics men.txt,46,Opponent,test,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:05}(0T4)Qd1c2 / {19:54}(0T4)g7g6 
5.{20:05}(0T5)Bc1f4 / {19:54}(0T5)Bc8f5 
6.{20:05}(0T6)Qc2b3 / {19:17}(0T6)Qd8c8 
7.{19:59}(0T7)Nb1d2 / {18:31}(0T7)Nb8d7 
8.{17:43}(0T8)e2e3 / {18:19}(0T8)Bf8g7 
9.{17:08}(0T9)Bf1e2 / {18:12}(0T9)Ke8g8 
10.{14:46}(0T10)h2h3 / {17:37}(0T10)c6c5 
11.{14:22}(0T11)g2g4 / {17:19}(0T11)c5c4 
12.{9:31}(0T12)Qb3a3 / {15:35}(0T12)Bf5e4 
13.{9:06}(0T13)Rh1g1 / {14:55}(0T13)Be4f3 
14.{8:54}(0T14)Be2f3 / {14:56}(0T14)Nf6e4 
15.{6:33}(0T15)Nd2e4 / {14:47}(0T15)d5e4 
16.{6:33}(0T16)Bf3e4 / {14:47}(0T16)Nd7f6 
17.{6:13}(0T17)Be4f3 / {14:42}(0T17)Qc8e6 
18.{4:13}(0T18)Qa3a5 / {10:46}(0T18)Ra8d8 
19.{2:06}(0T19)h3h4 / {10:32}(0T19)Rd8d5 
20.{2:04}(0T20)Qa5a4 / {9:17}(0T20)Qe6b6 
21.{2:04}(0T21)Qa4c2 / {9:10}(0T21)Rd5b5 
22.{2:04}(0T22)Ra1b1 / {8:38}(0T22)e7e5 
23.{1:36}(0T23)d4e5 / {8:33}(0T23)Nf6d5 
24.{0:37}(0T24)Bf3e4 / {8:25}(0T24)Nd5f4 
25.{0:37}(0T25)e3f4 / {5:59}(0T25)Rf8d8 
26.{0:36}(0T26)h4h5 / {4:55}(0T26)Bg7f8 
27.{0:36}(0T27)h5g6 / {4:55}(0T27)f7g6 
28.{0:36}(0T28)Qc2e2 / {4:35}(0T28)Rb5b4 
29.{0:30}(0T29)a2a3 / {4:28}(0T29)Bf8c5 
30.{0:13}(0T30)Rg1g2 / {3:59}(0T30)Rb4a4 
31.{0:18}(0T31)Rb1d1 / {3:20}(0T31)Ra4>>(0T20)a4 
32.{0:13}(-1T21)h4h5 / {2:44}(-1T21)Qe6b6 
33.{0:11}(-1T22)Ra1b1 / {2:44}(-1T22)Ra4a2 
34.{0:11}(-1T23)Ke1f1 / {2:44}(-1T23)Ra2a1 
35.{0:11}(-1T24)Kf1g2 / {2:44}(-1T24)Qb6b3 
36.{0:11}(-1T25)Rb1a1 / {2:44}(-1T25)Qb3c2 
37.{0:11}(-1T26)Rg1d1 / {2:39}(-1T26)g6h5 
38.{0:11}(-1T27)Kg2g1 / {2:12}(-1T27)Nf6g4 
39.{0:11}(-1T28)Bf3g4 / {2:12}(-1T28)h5g4 
40.{0:11}(-1T29)Bf4g3 / {2:12}(-1T29)Rd5a5 
41.{0:11}(-1T30)Ra1c1 / {2:09}(-1T30)Qc2e2 
42.{0:11}(0T32)Qe2>(-1T31)e2 / {1:55}(-1T31)Ra5g5 
43.{0:11}(-1T32)Rc1a1 / {1:53}(0T32)Rd8d1 (-1T32)Rg5h5 
44.{0:11}(-1T33)Qe2>(0T33)d1 / {1:25}(0T33)Bc5e3 (-1T33)Rh5h3 
45.{0:15}(-1T34)Bg3>>(-1T33)g4 / {1:28}(-1T34)Rh3>>(-1T21)h3 
46.{0:20}(-2T22)Bf3e2 / {1:25}(-2T22)Qe6e4 
47.{0:20}(-2T23)Ra1c1 / {1:25}(-2T23)Rh3h1 
48.{0:20}(-2T24)Rg1f1 / {1:19}(-2T24)Qe4g2 ",0,1,2023.01.26,,
D:\5d chess\games\t0\dreamer\rotten e3 b4 theory.txt,47,test,Opponent,"1.{20:05}(0T1)e2e3 / {20:05}(0T1)Ng8f6 
2.{20:02}(0T2)b2b4 / {20:05}(0T2)d7d5 
3.{20:02}(0T3)Bc1b2 / {20:05}(0T3)Bc8g4 
4.{20:02}(0T4)Bf1e2 / {20:05}(0T4)Bg4f5 
5.{20:02}(0T5)Bb2f6 / {20:04}(0T5)g7f6 
6.{20:01}(0T6)Be2b5 / {20:04}(0T6)c7c6 
7.{19:39}(0T7)Bb5c6 / {20:04}(0T7)Nb8c6 
8.{19:39}(0T8)Qd1h5 / {19:40}(0T8)Bf5g6 
9.{18:37}(0T9)Qh5>>(0T7)f7 / {19:37}(1T7)Ke8f7 
10.{16:31}(1T8)Bb5d3 / {19:23}(1T8)Bf5g6 
11.{16:26}(1T9)Qd1g4 / {18:19}(0T9)Qd8d7 (1T9)Qd8d7 
12.{15:37}(1T10)Bd3g6 (0T10)Nb1c3 / {16:32}(1T10)h7g6 (0T10)Bg6c2 
13.{14:03}(1T11)Qg4g6 (0T11)Ng1e2 / {12:42}(1T11)Kf7g6 (0T11)Nc6e5 
14.{13:13}(0T12)Ne2f4 (1T12)Ng1f3 / {11:18}(1T12)Qd7g4 (0T12)Ne5d3 
15.{12:59}(1T13)Nf3>(0T13)d3 / {9:41}(0T13)Bc2d3 (1T13)Qg4g2 
16.{12:29}(0T14)Nf4d3 (1T14)Rh1f1 / {9:38}(1T14)Qg2>(0T14)h1 ",0,1,2023.01.26,,
D:\5d chess\games\t0\dreamer\scamazed or something dreamer.txt,48,Opponent,test,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:04}(0T4)Bc1g5 / {20:05}(0T4)Bc8f5 
5.{20:05}(0T5)e2e3 / {20:05}(0T5)e7e6 
6.{20:05}(0T6)Bf1d3 / {20:05}(0T6)Bf5d3 
7.{20:05}(0T7)Qd1d3 / {20:00}(0T7)Bf8d6 
8.{20:03}(0T8)Nb1d2 / {19:54}(0T8)Nb8d7 
9.{18:48}(0T9)Ra1c1 / {19:37}(0T9)Qd8b6 
10.{18:47}(0T10)b2b3 / {19:07}(0T10)Qb6c7 
11.{15:57}(0T11)c3c4 / {18:54}(0T11)Nf6e4 
12.{15:54}(0T12)c4d5 / {18:33}(0T12)Nd7f6 
13.{15:34}(0T13)Bg5f6 / {18:33}(0T13)g7f6 
14.{14:16}(0T14)Qd3e4 / {17:38}(0T14)e6e5 
15.{12:07}(0T15)d5c6 / {17:27}(0T15)Ra8c8 
16.{10:28}(0T16)Nd2c4 / {17:24}(0T16)Bd6b4 
17.{10:28}(0T17)Ke1f1 / {17:03}(0T17)Qc7c6 
18.{9:05}(0T18)Qe4c6 / {17:03}(0T18)Rc8c6 
19.{8:53}(0T19)Kf1e2 / {16:10}(0T19)Ke8g8 
20.{7:02}(0T20)a2a3 / {14:08}(0T20)Rc6c4 
21.{6:40}(0T21)a3b4 / {13:43}(0T21)Rc4b4 
22.{3:45}(0T22)d4e5 / {13:29}(0T22)Rb4b3 
23.{3:45}(0T23)Rc1c2 / {12:39}(0T23)Rf8d8 
24.{3:31}(0T24)Nf3h4 / {12:27}(0T24)Rb3d3 
25.{3:25}(0T25)Nh4f5 / {12:32}(0T25)Rd3>>(0T13)d3 
26.{2:05}(-1T14)Nd2e4 / {12:31}(-1T14)Rd3e3 
27.{2:05}(-1T15)f2e3 / {12:22}(-1T15)Bd6g3 
28.{1:33}(-1T16)Ke1>>(0T15)d1 / {10:46}(1T15)Qc7a5 
29.{0:19}(1T16)Qe4g4 / {8:00}(-1T16)Qc7a5 (1T16)Qa5d2 
30.{0:00}(1T17)Nf3d2 (-1T17)Bf6>>(-1T16)e6 ",0,1,2022.07.18,,
D:\5d chess\games\t0\dreamer\thats really really good to look at vs dreamer.txt,49,test,Opponent,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:05}(0T4)Bc1g5 / {20:05}(0T4)Bc8f5 
5.{20:05}(0T5)e2e3 / {20:05}(0T5)e7e6 
6.{20:05}(0T6)Bf1d3 / {20:05}(0T6)Bf5d3 
7.{20:05}(0T7)Qd1d3 / {20:05}(0T7)Bf8d6 
8.{20:04}(0T8)Nb1d2 / {20:04}(0T8)Qd8c7 
9.{20:04}(0T9)Ra1c1 / {19:17}(0T9)Nb8d7 
10.{19:36}(0T10)c3c4 / {19:11}(0T10)d5c4 
11.{19:35}(0T11)Rc1c4 / {18:52}(0T11)Nd7b6 
12.{18:43}(0T12)Nf3e5 / {15:20}(0T12)Bd6e5 
13.{18:35}(0T13)d4e5 / {15:16}(0T13)Nb6c4 
14.{18:34}(0T14)Qd3c4 / {11:51}(0T14)Ke8c8 
15.{16:24}(0T15)e5f6 / {8:09}(0T15)Qc7a5 
16.{13:41}(0T16)b2b4 / {8:09}(0T16)Qa5g5 
17.{13:40}(0T17)Nd2e4 / {6:38}(0T17)Qg5g2 
18.{12:33}(0T18)Rh1f1 / {5:52}(0T18)Rd8d1 
19.{12:27}(0T19)Ke1d1 / {5:52}(0T19)Rh8d8 
20.{12:26}(0T20)Kd1e2 / {5:52}(0T20)Qg2g4 
21.{12:26}(0T21)f2f3 / {5:51}(0T21)Qg4g2 ",0,1,2022.07.19,,
D:\5d chess\games\t0\dreamer\unbelivable theory destruction of Nd2 instead of e3.txt,50,Opponent,test,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:05}(0T4)Qd1c2 / {20:05}(0T4)g7g6 
5.{19:43}(0T5)Bc1f4 / {20:03}(0T5)Bc8f5 
6.{19:43}(0T6)Qc2b3 / {19:30}(0T6)Qd8b6 
7.{19:43}(0T7)Nb1d2 / {19:23}(0T7)Qb6b3 
8.{19:43}(0T8)a2b3 / {19:03}(0T8)e7e6 
9.{17:53}(0T9)Nf3h4 / {15:17}(0T9)c6c5 
10.{17:47}(0T10)Nh4f5 / {15:17}(0T10)g6f5 
11.{17:46}(0T11)Ra1a7 / {14:56}(0T11)Bf8h6 
12.{16:24}(0T12)Bf4e5 / {13:56}(0T12)Bh6d2 
13.{16:24}(0T13)Ke1d2 / {13:56}(0T13)Nf6e4 
14.{16:09}(0T14)Kd2e1 / {13:03}(0T14)Ke8g8 
15.{16:04}(0T15)Ra7a8 / {12:55}(0T15)Nb8d7 
16.{16:04}(0T16)Ra8f8 / {12:55}(0T16)Nd7f8 
17.{14:40}(0T17)e2e3 / {11:12}(0T17)Nf8g6 
18.{13:51}(0T18)Bf1b5 / {10:47}(0T18)Kg8f8 
19.{13:46}(0T19)Be5c7 / {10:43}(0T19)Kf8e7 
20.{13:27}(0T20)f2f3 / {10:36}(0T20)Ne4f6 
21.{13:20}(0T21)Bb5d7 ",1,0,2023.01.26,,
D:\5d chess\games\t0\dreamer\vs dreamer (1).txt,51,Opponent,test,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:04}(0T2)d7d5 
3.{20:05}(0T3)c2c3 / {20:04}(0T3)c7c6 
4.{20:05}(0T4)Bc1g5 / {20:03}(0T4)Bc8f5 
5.{20:05}(0T5)e2e3 / {20:03}(0T5)Nb8d7 
6.{20:05}(0T6)Bf1d3 / {20:00}(0T6)Bf5d3 
7.{20:05}(0T7)Qd1d3 / {20:00}(0T7)Qd8b6 
8.{20:05}(0T8)b2b3 / {18:52}(0T8)g7g6 
9.{19:29}(0T9)Nb1d2 / {18:39}(0T9)e7e6 
10.{17:32}(0T10)g2g3 / {18:06}(0T10)Bf8g7 
11.{17:06}(0T11)Ke1g1 / {17:19}(0T11)h7h6 
12.{16:53}(0T12)Bg5f6 / {15:59}(0T12)Bg7f6 
13.{16:51}(0T13)e3e4 / {13:49}(0T13)Ke8c8 
14.{16:21}(0T14)e4e5 / {13:34}(0T14)Bf6g5 
15.{13:21}(0T15)c3c4 / {10:29}(0T15)Qb6a5 
16.{12:57}(0T16)b3b4 / {8:31}(0T16)Qa5b4 
17.{12:57}(0T17)Ra1b1 / {8:03}(0T17)Qb4a5 
18.{8:03}(0T18)c4c5 / {5:49}(0T18)f7f5 
19.{7:03}(0T19)Qd3b3 / {5:50}(0T19)Qa5b5 
20.{7:00}(0T20)Qb3b5 / {5:50}(0T20)c6b5 
21.{7:00}(0T21)Rb1b5 / {5:49}(0T21)f5f4 
22.{6:40}(0T22)Rf1b1 / {5:03}(0T22)f4g3 
23.{6:37}(0T23)h2g3 / {4:27}(0T23)b7b6 
24.{6:36}(0T24)c5b6 / {4:19}(0T24)a7b6 
25.{5:39}(0T25)Nf3g5 / {4:19}(0T25)h6g5 
26.{5:38}(0T26)Nd2b3 / {1:36}(0T26)Rh8h7 
27.{4:02}(0T27)Nb3a5 / {1:08}(0T27)Rh7h1 
28.{4:02}(0T28)Kg1h1 / {1:08}(0T28)Rd8h8 
29.{4:04}(0T29)Kh1g2 / {0:58}(0T29)Rh8>>(0T27)h8 
30.{3:57}(-1T28)Na5c6 ",1,0,2022.04.15,,
D:\5d chess\games\t0\dreamer\vs dreamer (2).txt,52,test,Opponent,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:05}(0T4)Bc1f4 / {20:05}(0T4)Bc8g4 
5.{20:03}(0T5)e2e3 / {20:05}(0T5)e7e6 
6.{20:03}(0T6)Nb1d2 / {20:05}(0T6)Bf8d6 
7.{20:00}(0T7)Bf4g3 / {19:51}(0T7)Qd8e7 
8.{19:40}(0T8)Qd1b3 / {19:37}(0T8)b7b6 
9.{19:18}(0T9)Bf1b5 / {18:21}(0T9)Bd6g3 
10.{19:16}(0T10)h2g3 / {11:06}(0T10)Bg4f3 
11.{19:09}(0T11)g2f3 / {10:02}(0T11)Qe7d6 
12.{17:48}(0T12)Rh1h4 / {9:17}(0T12)Nb8d7 
13.{16:55}(0T13)Bb5d3 / {8:34}(0T13)Ra8b8 
14.{16:38}(0T14)Qb3c2 / {6:22}(0T14)h7h6 
15.{12:54}(0T15)e3e4 / {5:28}(0T15)d5e4 
16.{12:48}(0T16)f3e4 / {5:28}(0T16)g7g5 
17.{12:40}(0T17)e4e5 / {5:28}(0T17)Nd7e5 
18.{12:09}(0T18)Rh4e4 / {4:47}(0T18)Ne5g4 
19.{12:00}(0T19)Ke1c1 / {4:06}(0T19)Ng4f2 
20.{11:10}(0T20)Rd1e1 / {3:58}(0T20)Nf2e4 
21.{11:02}(0T21)Nd2e4 / {3:58}(0T21)Nf6e4 
22.{10:31}(0T22)Re1e4 / {3:19}(0T22)Qd6g3 
23.{10:28}(0T23)Qc2d1 / {2:36}(0T23)Ke8g8 
24.{8:37}(0T24)Qd1f1 / {0:31}(0T24)f7f5 
25.{8:06}(0T25)Re4e6 / {0:14}(0T25)Rf8f7 
26.{7:01}(0T26)Re6g6 / {0:14}(0T26)Kg8f8 
27.{6:48}(0T27)Rg6e6 / {0:07}(0T27)Rb8e8 
28.{6:48}(0T28)Re6e8 / {0:07}(0T28)Kf8e8 
29.{6:45}(0T29)Qf1e2 / {0:12}(0T29)Rf7e7 
30.{6:45}(0T30)Qe2>>(0T6)e2 / {0:11}(1T6)Bf8e7 
31.{6:45}(1T7)Qd1b3 / {0:11}(1T7)Qd8d7 
32.{6:44}(1T8)Qe2d3 / {0:11}(1T8)Bg4f5 
33.{6:44}(1T9)Qd3e2 / {0:11}(1T9)b7b6 
34.{6:44}(1T10)Nf3e5 / {0:11}(1T10)Qd7c8 
35.{6:44}(1T11)Ne5c6 / {0:11}(1T11)Qc8c6 
36.{6:43}(1T12)Qe2b5 / {0:10}(1T12)Ke8g8 
37.{6:43}(1T13)Bf4b8 / {0:11}(1T13)Ra8b8 
38.{6:44}(1T14)Qb5c6 / {0:11}(1T14)Rf8c8 
39.{6:43}(1T15)Qb3b5 / {0:11}(1T15)Rc8c6 
40.{6:43}(1T16)Qb5c6 / {0:11}(1T16)Bf5c2 
41.{6:32}(1T17)Qc6c7 / {0:11}(1T17)Rb8e8 
42.{6:37}(1T18)Nb1d2 / {0:21}(1T18)Bc2>>(1T17)c1 
43.{6:40}(1T19)Qc7>>(1T17)e7 / {0:25}(0T30)Re7>>(0T14)e7 
44.{6:40}(-2T15)Bd3a6 / {0:25}(-2T15)c6c5 
45.{6:40}(-2T16)Qc2a4 / {0:25}(-2T16)b6b5 
46.{6:33}(-2T17)Ba6c8 ",1,0,2022.04.15,,
